order_id,payment_type,payment_installments,payment_value
ORD003306,debit_card,1,1511.28
ORD003307,credit_card,2,926.46
ORD003308,credit_card,1,1723.89
ORD003309,credit_card,1,364.52
ORD003310,debit_card,1,89.44
ORD003311,boleto,1,485.75
ORD003312,boleto,1,397.75
ORD003313,boleto,1,830.26
ORD003314,boleto,1,2262.42
ORD003315,credit_card,1,396.91
ORD003316,credit_card,2,84.05
ORD003317,boleto,1,40.88
ORD003318,debit_card,1,561.88
ORD003319,debit_card,1,538.21
ORD003320,debit_card,1,1456.63
ORD003321,credit_card,6,479.26
ORD003322,debit_card,1,528.48
ORD003323,voucher,1,22.51
ORD003324,credit_card,10,137.38
ORD003325,debit_card,1,52.18
ORD003326,voucher,1,237.42
ORD003327,voucher,1,408.18
ORD003328,credit_card,1,134.77
ORD003329,credit_card,10,1850.85
ORD003330,credit_card,3,47.6
ORD003331,credit_card,3,49.52
ORD003332,voucher,1,949.66
ORD003333,debit_card,1,499.64
ORD003334,credit_card,1,115.15
ORD003335,credit_card,6,328.77
ORD003336,credit_card,10,467.59
ORD003337,debit_card,1,137.29
ORD003338,credit_card,1,53.41
ORD003339,credit_card,6,175.33
ORD003340,debit_card,1,555.74
ORD003341,debit_card,1,478.88
ORD003342,voucher,1,74.88
ORD003343,credit_card,10,89.91
ORD003344,debit_card,1,472.53
ORD003345,credit_card,6,100.22
ORD003346,boleto,1,125.64
ORD003347,credit_card,2,58.22
ORD003348,credit_card,2,50.98
ORD003349,credit_card,1,842.55
ORD003350,credit_card,6,467.17
ORD003351,debit_card,1,657.49
ORD003352,boleto,1,118.52
ORD003353,credit_card,1,57.82
ORD003354,credit_card,6,177.15
ORD003355,boleto,1,414.61
ORD003356,credit_card,1,52.14
ORD003357,credit_card,3,2621.56
ORD003358,credit_card,1,355.67
ORD003359,credit_card,3,690.17
ORD003360,boleto,1,959.71
ORD003361,boleto,1,515.29
ORD003362,credit_card,1,106.21
ORD003363,credit_card,3,408.89
ORD003364,voucher,1,1063.17
ORD003365,debit_card,1,1123.36
ORD003366,credit_card,1,30.45
ORD003367,debit_card,1,100.98
ORD003368,debit_card,1,188.91
ORD003369,voucher,1,106.49
ORD003370,voucher,1,101.54
ORD003371,boleto,1,942.86
ORD003372,debit_card,1,1019.76
ORD003373,debit_card,1,968.91
ORD003374,credit_card,1,812.39
ORD003375,debit_card,1,388.34
ORD003376,debit_card,1,803.89
ORD003377,voucher,1,43.79
ORD003378,credit_card,1,289.25
ORD003379,boleto,1,198.13
ORD003380,debit_card,1,1369.47
ORD003381,debit_card,1,369.19
ORD003382,debit_card,1,917.44
ORD003383,credit_card,1,141.33
ORD003384,boleto,1,46.0
ORD003385,credit_card,2,1022.47
ORD003386,credit_card,1,139.67
ORD003387,credit_card,6,430.29
ORD003388,boleto,1,46.46
ORD003389,boleto,1,837.69
ORD003390,credit_card,1,156.13
ORD003391,credit_card,6,1383.13
ORD003392,credit_card,3,300.23
ORD003393,voucher,1,112.0
ORD003394,debit_card,1,221.17
ORD003395,credit_card,1,108.89
ORD003396,credit_card,1,137.43
ORD003397,boleto,1,135.91
ORD003398,voucher,1,905.39
ORD003399,credit_card,3,110.8
ORD003400,boleto,1,1848.28
ORD003401,credit_card,1,46.99
ORD003402,credit_card,3,518.98
ORD003403,credit_card,1,1112.62
ORD003404,boleto,1,55.75
ORD003405,credit_card,3,326.59
ORD003406,debit_card,1,297.84
ORD003407,boleto,1,929.97
ORD003408,debit_card,1,50.3
ORD003409,debit_card,1,691.35
ORD003410,debit_card,1,708.94
ORD003411,credit_card,1,564.8
ORD003412,credit_card,6,185.77
ORD003413,credit_card,1,28.23
ORD003414,boleto,1,292.42
ORD003415,debit_card,1,1290.54
ORD003416,credit_card,3,525.81
ORD003417,credit_card,2,732.14
ORD003418,credit_card,1,254.85
ORD003419,debit_card,1,86.94
ORD003420,boleto,1,192.32
ORD003421,debit_card,1,330.57
ORD003422,debit_card,1,116.89
ORD003423,debit_card,1,96.78
ORD003424,credit_card,3,122.74
ORD003425,debit_card,1,41.37
ORD003426,credit_card,10,99.32
ORD003427,boleto,1,1799.76
ORD003428,credit_card,3,1099.33
ORD003429,debit_card,1,135.65
ORD003430,credit_card,2,60.17
ORD003431,boleto,1,264.68
ORD003432,debit_card,1,2022.29
ORD003433,boleto,1,529.28
ORD003434,credit_card,3,76.06
ORD003435,debit_card,1,361.57
ORD003436,credit_card,1,212.67
ORD003437,debit_card,1,128.5
ORD003438,credit_card,1,40.25
ORD003439,credit_card,6,879.88
ORD003440,voucher,1,88.12
ORD003441,boleto,1,323.05
ORD003442,credit_card,1,274.31
ORD003443,credit_card,6,1770.69
ORD003444,credit_card,1,1644.17
ORD003445,credit_card,3,87.04
ORD003446,credit_card,1,824.06
ORD003447,credit_card,6,2073.73
ORD003448,debit_card,1,1929.07
ORD003449,credit_card,3,679.55
ORD003450,credit_card,2,86.74
ORD003451,boleto,1,880.92
ORD003452,credit_card,3,81.31
ORD003453,credit_card,3,314.47
ORD003454,credit_card,3,198.46
ORD003455,credit_card,2,160.35
ORD003456,debit_card,1,860.94
ORD003457,credit_card,1,971.01
ORD003458,boleto,1,58.92
ORD003459,credit_card,1,402.43
ORD003460,credit_card,10,402.58
ORD003461,debit_card,1,81.92
ORD003462,debit_card,1,448.86
ORD003463,credit_card,1,45.06
ORD003464,credit_card,3,82.84
ORD003465,debit_card,1,303.99
ORD003466,credit_card,2,831.99
ORD003467,credit_card,1,139.8
ORD003468,credit_card,2,1881.39
ORD003469,credit_card,1,418.7
ORD003470,voucher,1,88.83
ORD003471,credit_card,10,1211.9
ORD003472,credit_card,1,213.24
ORD003473,debit_card,1,260.14
ORD003474,debit_card,1,36.41
ORD003475,credit_card,3,241.6
ORD003476,credit_card,2,59.66
ORD003477,boleto,1,235.88
ORD003478,debit_card,1,37.0
ORD003479,credit_card,10,673.19
ORD003480,credit_card,2,817.73
ORD003481,credit_card,3,1136.72
ORD003482,credit_card,6,144.53
ORD003483,credit_card,2,255.12
ORD003484,voucher,1,115.17
ORD003485,credit_card,3,372.96
ORD003486,boleto,1,1009.52
ORD003487,voucher,1,359.07
ORD003488,credit_card,3,1051.15
ORD003489,credit_card,1,22.94
ORD003490,credit_card,6,111.14
ORD003491,debit_card,1,428.61
ORD003492,credit_card,6,490.73
ORD003493,credit_card,6,236.54
ORD003494,credit_card,3,1878.56
ORD003495,debit_card,1,18.37
ORD003496,debit_card,1,415.29
ORD003497,boleto,1,96.18
ORD003498,boleto,1,89.01
ORD003499,credit_card,2,90.64
ORD003500,credit_card,6,761.81
ORD003501,credit_card,6,481.59
ORD003502,credit_card,1,337.46
ORD003503,voucher,1,66.66
ORD003504,credit_card,2,306.16
ORD003505,credit_card,2,113.38
ORD003506,boleto,1,211.64
ORD003507,debit_card,1,2521.95
ORD003508,credit_card,1,210.54
ORD003509,debit_card,1,84.51
ORD003510,boleto,1,882.4
ORD003511,boleto,1,41.78
ORD003512,credit_card,6,214.42
ORD003513,credit_card,1,71.91
ORD003514,credit_card,2,221.36
ORD003515,credit_card,6,274.44
ORD003516,credit_card,1,1858.59
ORD003517,credit_card,1,17.31
ORD003518,credit_card,10,134.37
ORD003519,credit_card,1,565.63
ORD003520,credit_card,1,1592.06
ORD003521,debit_card,1,335.39
ORD003522,debit_card,1,2052.68
ORD003523,credit_card,1,85.49
ORD003524,boleto,1,400.12
ORD003525,credit_card,1,519.95
ORD003526,voucher,1,636.3
ORD003527,credit_card,2,875.62
ORD003528,boleto,1,225.19
ORD003529,credit_card,6,984.92
ORD003530,credit_card,1,56.93
ORD003531,boleto,1,1358.42
ORD003532,credit_card,1,129.44
ORD003533,voucher,1,56.5
ORD003534,credit_card,1,425.48
ORD003535,boleto,1,174.64
ORD003536,credit_card,10,792.46
ORD003537,debit_card,1,259.01
ORD003538,debit_card,1,223.92
ORD003539,debit_card,1,35.28
ORD003540,credit_card,10,732.48
ORD003541,debit_card,1,568.07
ORD003542,credit_card,1,276.99
ORD003543,credit_card,1,710.17
ORD003544,credit_card,2,82.19
ORD003545,voucher,1,299.75
ORD003546,credit_card,2,137.33
ORD003547,credit_card,6,131.77
ORD003548,credit_card,1,926.45
ORD003549,debit_card,1,1017.56
ORD003550,credit_card,6,132.74
ORD003551,boleto,1,81.65
ORD003552,debit_card,1,75.33
ORD003553,boleto,1,155.26
ORD003554,credit_card,2,1177.13
ORD003555,credit_card,2,74.63
ORD003556,voucher,1,3174.92
ORD003557,credit_card,1,182.02
ORD003558,credit_card,3,580.92
ORD003559,debit_card,1,936.22
ORD003560,boleto,1,167.55
ORD003561,credit_card,3,328.97
ORD003562,credit_card,6,207.2
ORD003563,credit_card,1,1379.39
ORD003564,credit_card,3,545.62
ORD003565,credit_card,1,887.53
ORD003566,credit_card,1,1012.23
ORD003567,credit_card,2,204.96
ORD003568,credit_card,6,225.68
ORD003569,boleto,1,386.25
ORD003570,debit_card,1,35.54
ORD003571,credit_card,1,502.13
ORD003572,credit_card,1,344.12
ORD003573,credit_card,6,720.32
ORD003574,boleto,1,318.37
ORD003575,voucher,1,349.64
ORD003576,credit_card,1,1183.99
ORD003577,credit_card,1,83.69
ORD003578,debit_card,1,1593.04
ORD003579,credit_card,1,1361.59
ORD003580,voucher,1,815.04
ORD003581,boleto,1,296.56
ORD003582,credit_card,1,133.95
ORD003583,credit_card,10,186.83
ORD003584,credit_card,1,100.96
ORD003585,credit_card,1,507.34
ORD003586,voucher,1,129.07
ORD003587,debit_card,1,323.95
ORD003588,debit_card,1,373.59
ORD003589,credit_card,6,147.18
ORD003590,credit_card,6,170.94
ORD003591,credit_card,2,1390.49
ORD003592,boleto,1,574.32
ORD003593,voucher,1,899.95
ORD003594,debit_card,1,766.75
ORD003595,boleto,1,186.19
ORD003596,credit_card,2,438.98
ORD003597,boleto,1,98.64
ORD003598,credit_card,3,69.79
ORD003599,credit_card,3,548.91
ORD003600,voucher,1,188.78
ORD003601,credit_card,2,571.25
ORD003602,credit_card,1,61.05
ORD003603,credit_card,1,957.45
ORD003604,boleto,1,77.11
ORD003605,credit_card,2,559.63
ORD003606,debit_card,1,265.75
ORD003607,boleto,1,1040.48
ORD003608,credit_card,1,745.63
ORD003609,credit_card,3,350.95
ORD003610,credit_card,6,382.07
ORD003611,voucher,1,356.4
ORD003612,credit_card,1,77.4
ORD003613,voucher,1,303.07
ORD003614,debit_card,1,1409.96
ORD003615,credit_card,1,149.96
ORD003616,credit_card,1,723.09
ORD003617,credit_card,1,199.39
ORD003618,credit_card,1,223.58
ORD003619,voucher,1,593.72
ORD003620,boleto,1,226.63
ORD003621,credit_card,1,317.49
ORD003622,credit_card,1,632.22
ORD003623,credit_card,1,979.8
ORD003624,debit_card,1,899.61
ORD003625,credit_card,10,591.43
ORD003626,credit_card,10,301.24
ORD003627,credit_card,1,69.99
ORD003628,credit_card,6,430.42
ORD003629,boleto,1,853.81
ORD003630,credit_card,10,415.72
ORD003631,boleto,1,461.21
ORD003632,credit_card,6,1030.19
ORD003633,credit_card,1,83.04
ORD003634,debit_card,1,249.03
ORD003635,debit_card,1,70.57
ORD003636,credit_card,1,62.78
ORD003637,debit_card,1,416.6
ORD003638,credit_card,2,310.15
ORD003639,credit_card,10,90.95
ORD003640,credit_card,1,185.87
ORD003641,credit_card,1,83.66
ORD003642,boleto,1,802.39
ORD003643,credit_card,2,31.05
ORD003644,debit_card,1,156.96
ORD003645,voucher,1,880.55
ORD003646,credit_card,10,432.73
ORD003647,credit_card,10,601.56
ORD003648,boleto,1,136.36
ORD003649,credit_card,3,1139.79
ORD003650,credit_card,10,1387.84
ORD003651,credit_card,1,39.27
ORD003652,credit_card,3,941.65
ORD003653,credit_card,2,2341.51
ORD003654,boleto,1,57.65
ORD003655,credit_card,10,354.17
ORD003656,credit_card,2,128.46
ORD003657,credit_card,1,295.32
ORD003658,credit_card,1,898.51
ORD003659,voucher,1,169.1
ORD003660,debit_card,1,813.4
ORD003661,credit_card,3,74.43
ORD003662,debit_card,1,62.93
ORD003663,credit_card,3,300.69
ORD003664,voucher,1,603.93
ORD003665,voucher,1,191.42
ORD003666,credit_card,1,190.27
ORD003667,voucher,1,63.27
ORD003668,credit_card,6,64.28
ORD003669,credit_card,1,122.06
ORD003670,credit_card,3,78.34
ORD003671,credit_card,3,104.79
ORD003672,voucher,1,450.44
ORD003673,credit_card,2,149.27
ORD003674,debit_card,1,115.59
ORD003675,credit_card,1,59.09
ORD003676,credit_card,1,213.35
ORD003677,voucher,1,971.14
ORD003678,credit_card,1,1264.31
ORD003679,credit_card,10,689.26
ORD003680,credit_card,2,2387.49
ORD003681,debit_card,1,1632.2
ORD003682,boleto,1,100.24
ORD003683,boleto,1,252.03
ORD003684,credit_card,10,554.58
ORD003685,credit_card,2,213.85
ORD003686,debit_card,1,87.11
ORD003687,credit_card,2,137.43
ORD003688,credit_card,2,505.16
ORD003689,credit_card,3,2073.8
ORD003690,debit_card,1,156.8
ORD003691,debit_card,1,79.28
ORD003692,boleto,1,146.57
ORD003693,debit_card,1,464.86
ORD003694,credit_card,3,346.97
ORD003695,debit_card,1,495.0
ORD003696,credit_card,6,635.7
ORD003697,voucher,1,183.08
ORD003698,credit_card,2,93.46
ORD003699,credit_card,10,46.31
ORD003700,voucher,1,181.41
ORD003701,credit_card,3,85.87
ORD003702,boleto,1,372.01
ORD003703,credit_card,1,78.21
ORD003704,voucher,1,273.67
ORD003705,credit_card,2,3176.53
ORD003706,credit_card,2,1180.8
ORD003707,credit_card,1,2059.5
ORD003708,credit_card,3,328.45
ORD003709,boleto,1,73.63
ORD003710,debit_card,1,152.76
ORD003711,credit_card,1,142.22
ORD003712,debit_card,1,55.67
ORD003713,credit_card,1,192.57
ORD003714,credit_card,1,898.94
ORD003715,credit_card,2,281.6
ORD003716,credit_card,1,1005.85
ORD003717,debit_card,1,1866.16
ORD003718,credit_card,1,176.55
ORD003719,credit_card,3,140.39
ORD003720,credit_card,3,142.99
ORD003721,debit_card,1,109.91
ORD003722,debit_card,1,1207.16
ORD003723,credit_card,1,943.78
ORD003724,credit_card,1,57.34
ORD003725,boleto,1,133.88
ORD003726,boleto,1,576.73
ORD003727,debit_card,1,376.59
ORD003728,credit_card,2,65.98
ORD003729,credit_card,3,225.42
ORD003730,credit_card,1,420.86
ORD003731,credit_card,6,1600.39
ORD003732,credit_card,3,336.88
ORD003733,debit_card,1,1582.53
ORD003734,credit_card,2,1740.41
ORD003735,credit_card,3,128.25
ORD003736,credit_card,1,237.91
ORD003737,boleto,1,428.55
ORD003738,credit_card,10,77.88
ORD003739,credit_card,1,1491.23
ORD003740,credit_card,3,270.93
ORD003741,credit_card,3,1423.35
ORD003742,debit_card,1,1480.98
ORD003743,debit_card,1,208.64
ORD003744,debit_card,1,1432.16
ORD003745,credit_card,1,314.46
ORD003746,boleto,1,26.62
ORD003747,credit_card,3,658.05
ORD003748,voucher,1,433.54
ORD003749,credit_card,1,878.07
ORD003750,credit_card,1,1707.22
ORD003751,credit_card,3,122.94
ORD003752,credit_card,6,135.96
ORD003753,credit_card,1,453.5
ORD003754,debit_card,1,155.99
ORD003755,credit_card,1,402.99
ORD003756,boleto,1,129.3
ORD003757,credit_card,3,126.87
ORD003758,credit_card,2,193.59
ORD003759,debit_card,1,82.02
ORD003760,credit_card,1,227.98
ORD003761,boleto,1,55.56
ORD003762,voucher,1,83.77
ORD003763,credit_card,10,660.43
ORD003764,voucher,1,35.08
ORD003765,credit_card,3,54.56
ORD003766,credit_card,3,1411.83
ORD003767,credit_card,6,152.36
ORD003768,debit_card,1,144.38
ORD003769,debit_card,1,631.84
ORD003770,debit_card,1,56.12
ORD003771,credit_card,3,175.99
ORD003772,boleto,1,180.28
ORD003773,debit_card,1,540.11
ORD003774,boleto,1,423.64
ORD003775,boleto,1,116.35
ORD003776,debit_card,1,1624.03
ORD003777,credit_card,6,258.75
ORD003778,boleto,1,81.92
ORD003779,debit_card,1,89.07
ORD003780,credit_card,1,349.11
ORD003781,credit_card,1,2119.39
ORD003782,credit_card,3,64.3
ORD003783,credit_card,1,1169.13
ORD003784,credit_card,1,83.29
ORD003785,credit_card,2,206.45
ORD003786,credit_card,2,166.57
ORD003787,boleto,1,612.74
ORD003788,credit_card,6,78.94
ORD003789,credit_card,2,1414.64
ORD003790,debit_card,1,80.13
ORD003791,credit_card,1,797.56
ORD003792,voucher,1,68.8
ORD003793,boleto,1,72.66
ORD003794,credit_card,1,93.26
ORD003795,boleto,1,87.17
ORD003796,credit_card,1,416.18
ORD003797,boleto,1,780.19
ORD003798,voucher,1,1015.37
ORD003799,boleto,1,58.14
ORD003800,boleto,1,488.33
ORD003801,credit_card,6,1206.76
ORD003802,boleto,1,101.65
ORD003803,credit_card,10,665.77
ORD003804,credit_card,1,131.2
ORD003805,voucher,1,590.45
ORD003806,credit_card,2,304.04
ORD003807,credit_card,2,1689.54
ORD003808,boleto,1,1380.03
ORD003809,boleto,1,394.83
ORD003810,credit_card,10,336.38
ORD003811,voucher,1,127.23
ORD003812,credit_card,6,43.8
ORD003813,credit_card,1,243.45
ORD003814,credit_card,1,640.78
ORD003815,credit_card,1,148.86
ORD003816,credit_card,6,236.69
ORD003817,credit_card,1,682.32
ORD003818,credit_card,1,124.64
ORD003819,credit_card,6,244.37
ORD003820,debit_card,1,795.95
ORD003821,credit_card,1,1786.83
ORD003822,credit_card,2,357.36
ORD003823,debit_card,1,453.31
ORD003824,voucher,1,487.78
ORD003825,boleto,1,38.19
ORD003826,boleto,1,421.65
ORD003827,debit_card,1,1000.17
ORD003828,credit_card,6,98.67
ORD003829,credit_card,2,156.18
ORD003830,boleto,1,452.59
ORD003831,debit_card,1,170.33
ORD003832,credit_card,10,772.33
ORD003833,debit_card,1,717.86
ORD003834,credit_card,1,391.59
ORD003835,credit_card,1,529.24
ORD003836,credit_card,3,202.68
ORD003837,credit_card,1,462.97
ORD003838,boleto,1,155.04
ORD003839,credit_card,6,2190.98
ORD003840,debit_card,1,350.11
ORD003841,voucher,1,781.89
ORD003842,credit_card,2,439.69
ORD003843,credit_card,1,348.62
ORD003844,boleto,1,180.65
ORD003845,debit_card,1,233.96
ORD003846,voucher,1,1157.88
ORD003847,voucher,1,2068.6
ORD003848,credit_card,2,680.72
ORD003849,voucher,1,215.72
ORD003850,credit_card,3,1208.51
ORD003851,debit_card,1,249.07
ORD003852,debit_card,1,419.97
ORD003853,credit_card,3,463.54
ORD003854,debit_card,1,52.97
ORD003855,boleto,1,235.4
ORD003856,credit_card,6,1440.39
ORD003857,credit_card,2,196.28
ORD003858,credit_card,3,945.4
ORD003859,credit_card,6,92.89
ORD003860,credit_card,1,113.17
ORD003861,voucher,1,1641.92
ORD003862,credit_card,2,99.2
ORD003863,debit_card,1,479.15
ORD003864,boleto,1,482.27
ORD003865,credit_card,1,226.14
ORD003866,debit_card,1,422.45
ORD003867,credit_card,6,1287.44
ORD003868,credit_card,2,418.31
ORD003869,credit_card,1,1208.27
ORD003870,credit_card,2,729.62
ORD003871,credit_card,1,156.11
ORD003872,debit_card,1,1545.91
ORD003873,voucher,1,1524.26
ORD003874,boleto,1,86.27
ORD003875,credit_card,2,188.77
ORD003876,credit_card,1,2018.01
ORD003877,credit_card,3,1258.71
ORD003878,credit_card,10,1543.19
ORD003879,credit_card,3,899.86
ORD003880,boleto,1,287.07
ORD003881,credit_card,6,539.01
ORD003882,credit_card,2,578.24
ORD003883,credit_card,6,1365.39
ORD003884,boleto,1,243.45
ORD003885,credit_card,6,2005.52
ORD003886,credit_card,1,1666.55
ORD003887,credit_card,2,285.91
ORD003888,credit_card,6,1214.3
ORD003889,boleto,1,115.66
ORD003890,credit_card,1,76.31
ORD003891,credit_card,3,123.69
ORD003892,credit_card,1,1358.92
ORD003893,debit_card,1,165.55
ORD003894,credit_card,1,935.91
ORD003895,debit_card,1,129.67
ORD003896,credit_card,1,255.54
ORD003897,credit_card,2,94.32
ORD003898,credit_card,3,87.84
ORD003899,credit_card,3,517.84
ORD003900,boleto,1,81.49
ORD003901,credit_card,1,1468.66
ORD003902,credit_card,1,776.79
ORD003903,credit_card,1,298.52
ORD003904,credit_card,2,480.94
ORD003905,credit_card,3,211.59
ORD003906,credit_card,1,609.58
ORD003907,credit_card,1,842.91
ORD003908,boleto,1,45.75
ORD003909,debit_card,1,45.87
ORD003910,boleto,1,402.03
ORD003911,debit_card,1,446.64
ORD003912,credit_card,3,224.39
ORD003913,credit_card,2,385.67
ORD003914,voucher,1,561.93
ORD003915,credit_card,1,75.03
ORD003916,credit_card,2,80.86
ORD003917,credit_card,2,64.46
ORD003918,voucher,1,923.32
ORD003919,debit_card,1,1432.02
ORD003920,credit_card,10,58.01
ORD003921,credit_card,3,1771.51
ORD003922,credit_card,1,130.3
ORD003923,credit_card,3,109.09
ORD003924,credit_card,2,85.13
ORD003925,credit_card,3,718.15
ORD003926,credit_card,1,564.93
ORD003927,debit_card,1,49.22
ORD003928,credit_card,6,53.6
ORD003929,credit_card,1,626.8
ORD003930,credit_card,3,776.17
ORD003931,credit_card,1,205.11
ORD003932,boleto,1,23.52
ORD003933,boleto,1,62.35
ORD003934,credit_card,6,93.47
ORD003935,boleto,1,125.18
ORD003936,credit_card,3,92.18
ORD003937,boleto,1,902.87
ORD003938,debit_card,1,189.33
ORD003939,credit_card,1,230.33
ORD003940,debit_card,1,892.02
ORD003941,credit_card,3,1866.81
ORD003942,boleto,1,173.63
ORD003943,credit_card,6,233.48
ORD003944,credit_card,10,153.15
ORD003945,debit_card,1,123.03
ORD003946,credit_card,6,223.97
ORD003947,credit_card,3,123.69
ORD003948,debit_card,1,329.59
ORD003949,credit_card,1,786.39
ORD003950,credit_card,2,145.04
ORD003951,boleto,1,157.13
ORD003952,credit_card,1,1146.29
ORD003953,debit_card,1,819.77
ORD003954,debit_card,1,605.93
ORD003955,credit_card,1,1260.26
ORD003956,credit_card,1,166.99
ORD003957,credit_card,6,721.31
ORD003958,debit_card,1,71.32
ORD003959,debit_card,1,459.68
ORD003960,credit_card,1,244.27
ORD003961,boleto,1,117.92
ORD003962,credit_card,1,2286.01
ORD003963,voucher,1,186.98
ORD003964,boleto,1,50.09
ORD003965,boleto,1,17.51
ORD003966,debit_card,1,130.97
ORD003967,boleto,1,50.49
ORD003968,credit_card,1,1362.33
ORD003969,boleto,1,408.18
ORD003970,credit_card,1,148.61
ORD003971,credit_card,1,904.8
ORD003972,credit_card,6,1112.79
ORD003973,boleto,1,247.31
ORD003974,credit_card,6,37.09
ORD003975,boleto,1,1751.09
ORD003976,boleto,1,56.84
ORD003977,debit_card,1,53.98
ORD003978,credit_card,6,64.19
ORD003979,debit_card,1,2046.19
ORD003980,boleto,1,1027.06
ORD003981,credit_card,2,504.16
ORD003982,boleto,1,268.56
ORD003983,boleto,1,560.87
ORD003984,credit_card,1,169.78
ORD003985,credit_card,2,1348.87
ORD003986,credit_card,1,165.38
ORD003987,voucher,1,128.4
ORD003988,boleto,1,526.32
ORD003989,credit_card,1,363.15
ORD003990,voucher,1,287.97
ORD003991,credit_card,1,1338.45
ORD003992,boleto,1,133.72
ORD003993,credit_card,1,345.83
ORD003994,credit_card,1,609.91
ORD003995,credit_card,10,334.63
ORD003996,boleto,1,106.89
ORD003997,boleto,1,77.21
ORD003998,boleto,1,1311.86
ORD003999,debit_card,1,1592.9
ORD004000,credit_card,1,695.26
ORD004001,credit_card,1,150.34
ORD004002,credit_card,2,183.93
ORD004003,debit_card,1,389.48
ORD004004,credit_card,3,147.21
ORD004005,credit_card,2,156.55
ORD004006,credit_card,10,109.7
ORD004007,boleto,1,1469.63
ORD004008,credit_card,10,1177.65
ORD004009,credit_card,10,38.35
ORD004010,boleto,1,176.07
ORD004011,debit_card,1,450.53
ORD004012,credit_card,1,130.76
ORD004013,credit_card,1,776.32
ORD004014,credit_card,1,76.19
ORD004015,credit_card,1,292.21
ORD004016,credit_card,1,593.61
ORD004017,credit_card,3,45.35
ORD004018,credit_card,6,354.59
ORD004019,credit_card,1,423.95
ORD004020,credit_card,2,411.27
ORD004021,debit_card,1,96.7
ORD004022,credit_card,2,782.95
ORD004023,boleto,1,141.16
ORD004024,credit_card,1,869.01
ORD004025,boleto,1,395.92
ORD004026,boleto,1,391.4
ORD004027,voucher,1,398.75
ORD004028,credit_card,1,2297.41
ORD004029,credit_card,3,227.21
ORD004030,credit_card,1,240.25
ORD004031,credit_card,2,136.81
ORD004032,debit_card,1,344.52
ORD004033,credit_card,2,175.52
ORD004034,boleto,1,666.13
ORD004035,debit_card,1,167.64
ORD004036,credit_card,3,36.83
ORD004037,credit_card,6,375.36
ORD004038,boleto,1,184.04
ORD004039,debit_card,1,190.16
ORD004040,credit_card,1,1647.67
ORD004041,credit_card,2,239.25
ORD004042,voucher,1,304.0
ORD004043,debit_card,1,2068.92
ORD004044,boleto,1,101.05
ORD004045,debit_card,1,930.35
ORD004046,credit_card,1,419.95
ORD004047,boleto,1,298.08
ORD004048,boleto,1,196.98
ORD004049,credit_card,3,1293.67
ORD004050,debit_card,1,702.14
ORD004051,credit_card,1,802.74
ORD004052,debit_card,1,780.18
ORD004053,boleto,1,325.74
ORD004054,credit_card,1,2060.97
ORD004055,debit_card,1,747.45
ORD004056,boleto,1,146.57
ORD004057,credit_card,1,2621.53
ORD004058,boleto,1,71.65
ORD004059,credit_card,1,204.61
ORD004060,credit_card,3,263.36
ORD004061,credit_card,1,1759.16
ORD004062,credit_card,1,13.84
ORD004063,boleto,1,97.59
ORD004064,credit_card,1,101.66
ORD004065,credit_card,2,50.21
ORD004066,boleto,1,640.16
ORD004067,debit_card,1,733.58
ORD004068,credit_card,6,330.18
ORD004069,credit_card,1,1667.84
ORD004070,debit_card,1,75.19
ORD004071,credit_card,10,197.2
ORD004072,credit_card,1,1022.9
ORD004073,debit_card,1,107.79
ORD004074,voucher,1,56.75
ORD004075,debit_card,1,599.71
ORD004076,credit_card,3,1378.77
ORD004077,debit_card,1,72.48
ORD004078,voucher,1,196.35
ORD004079,credit_card,2,961.01
ORD004080,voucher,1,310.42
ORD004081,voucher,1,202.11
ORD004082,credit_card,2,189.46
ORD004083,boleto,1,207.05
ORD004084,credit_card,1,1334.25
ORD004085,credit_card,1,136.41
ORD004086,debit_card,1,54.88
ORD004087,credit_card,10,1023.65
ORD004088,debit_card,1,1586.01
ORD004089,credit_card,6,1247.25
ORD004090,credit_card,2,195.86
ORD004091,credit_card,1,68.5
ORD004092,credit_card,1,221.23
ORD004093,debit_card,1,197.16
ORD004094,credit_card,1,731.12
ORD004095,credit_card,1,111.48
ORD004096,credit_card,3,54.02
ORD004097,credit_card,1,169.93
ORD004098,boleto,1,83.87
ORD004099,credit_card,6,107.36
ORD004100,voucher,1,309.08
ORD004101,debit_card,1,173.73
ORD004102,credit_card,1,369.57
ORD004103,voucher,1,133.32
ORD004104,debit_card,1,59.33
ORD004105,credit_card,1,96.61
ORD004106,voucher,1,140.84
ORD004107,credit_card,10,1159.44
ORD004108,credit_card,1,1592.83
ORD004109,credit_card,2,1690.81
ORD004110,credit_card,1,81.04
ORD004111,boleto,1,119.39
ORD004112,credit_card,1,601.29
ORD004113,debit_card,1,1765.24
ORD004114,debit_card,1,173.58
ORD004115,credit_card,2,213.72
ORD004116,credit_card,1,255.99
ORD004117,debit_card,1,508.71
ORD004118,credit_card,6,80.66
ORD004119,debit_card,1,85.59
ORD004120,credit_card,1,64.5
ORD004121,credit_card,1,240.22
ORD004122,credit_card,1,56.48
ORD004123,credit_card,3,276.55
ORD004124,boleto,1,95.34
ORD004125,credit_card,6,520.22
ORD004126,debit_card,1,147.69
ORD004127,boleto,1,797.56
ORD004128,credit_card,1,202.04
ORD004129,credit_card,2,139.88
ORD004130,debit_card,1,433.27
ORD004131,credit_card,3,757.52
