customer_id,customer_unique_id,customer_state
OC003963,CUST102688,SP
OC003964,CUST102688,SP
OC003965,CUST102689,RS
OC003966,CUST102690,RS
OC003967,CUST102690,RS
OC003968,CUST102690,RS
OC003969,CUST102691,CE
OC003970,CUST102692,GO
OC003971,CUST102693,PR
OC003972,CUST102693,PR
OC003973,CUST102694,SP
OC003974,CUST102695,RJ
OC003975,CUST102696,PR
OC003976,CUST102697,PE
OC003977,CUST102697,PE
OC003978,CUST102698,CE
OC003979,CUST102699,SP
OC003980,CUST102700,MG
OC003981,CUST102700,MG
OC003982,CUST102701,BA
OC003983,CUST102702,SP
OC003984,CUST102703,RS
OC003985,CUST102704,CE
OC003986,CUST102705,MG
OC003987,CUST102706,SC
OC003988,CUST102707,RJ
OC003989,CUST102708,PR
OC003990,CUST102709,MG
OC003991,CUST102710,CE
OC003992,CUST102710,CE
OC003993,CUST102710,CE
OC003994,CUST102710,CE
OC003995,CUST102710,CE
OC003996,CUST102710,CE
OC003997,CUST102710,CE
OC003998,CUST102710,CE
OC003999,CUST102711,RS
OC004000,CUST102712,CE
OC004001,CUST102713,SC
OC004002,CUST102714,PE
OC004003,CUST102715,BA
OC004004,CUST102716,SC
OC004005,CUST102717,MG
OC004006,CUST102717,MG
OC004007,CUST102717,MG
OC004008,CUST102718,RJ
OC004009,CUST102719,PE
OC004010,CUST102719,PE
OC004011,CUST102720,BA
OC004012,CUST102720,BA
OC004013,CUST102721,SP
OC004014,CUST102722,RJ
OC004015,CUST102722,RJ
OC004016,CUST102723,SC
OC004017,CUST102724,RS
OC004018,CUST102725,RJ
OC004019,CUST102726,BA
OC004020,CUST102727,CE
OC004021,CUST102728,CE
OC004022,CUST102729,CE
OC004023,CUST102730,SC
OC004024,CUST102731,BA
OC004025,CUST102731,BA
OC004026,CUST102732,SP
OC004027,CUST102733,PR
OC004028,CUST102734,GO
OC004029,CUST102735,GO
OC004030,CUST102736,RS
OC004031,CUST102737,BA
OC004032,CUST102737,BA
OC004033,CUST102737,BA
OC004034,CUST102737,BA
OC004035,CUST102738,PE
OC004036,CUST102739,SC
OC004037,CUST102740,SC
OC004038,CUST102741,MG
OC004039,CUST102742,CE
OC004040,CUST102743,SC
OC004041,CUST102744,RJ
OC004042,CUST102744,RJ
OC004043,CUST102744,RJ
OC004044,CUST102744,RJ
OC004045,CUST102745,CE
OC004046,CUST102745,CE
OC004047,CUST102745,CE
OC004048,CUST102746,PR
OC004049,CUST102747,RS
OC004050,CUST102748,RJ
OC004051,CUST102748,RJ
OC004052,CUST102748,RJ
OC004053,CUST102749,RJ
OC004054,CUST102750,PR
OC004055,CUST102751,MG
OC004056,CUST102752,SC
OC004057,CUST102753,MG
OC004058,CUST102754,SC
OC004059,CUST102755,BA
OC004060,CUST102756,BA
OC004061,CUST102756,BA
OC004062,CUST102757,RJ
OC004063,CUST102757,RJ
OC004064,CUST102757,RJ
OC004065,CUST102757,RJ
OC004066,CUST102757,RJ
OC004067,CUST102757,RJ
OC004068,CUST102757,RJ
OC004069,CUST102757,RJ
OC004070,CUST102758,RJ
OC004071,CUST102759,SP
OC004072,CUST102760,PR
OC004073,CUST102760,PR
OC004074,CUST102761,GO
OC004075,CUST102762,BA
OC004076,CUST102762,BA
OC004077,CUST102763,PR
OC004078,CUST102764,RJ
OC004079,CUST102764,RJ
OC004080,CUST102764,RJ
OC004081,CUST102765,MG
OC004082,CUST102766,RJ
OC004083,CUST102767,MG
OC004084,CUST102768,SC
OC004085,CUST102769,GO
OC004086,CUST102770,PE
OC004087,CUST102771,PE
OC004088,CUST102772,PE
OC004089,CUST102773,SC
OC004090,CUST102774,RJ
OC004091,CUST102775,SP
OC004092,CUST102776,RJ
OC004093,CUST102777,BA
OC004094,CUST102778,PE
OC004095,CUST102778,PE
OC004096,CUST102778,PE
OC004097,CUST102778,PE
OC004098,CUST102779,RJ
OC004099,CUST102780,CE
OC004100,CUST102780,CE
OC004101,CUST102780,CE
OC004102,CUST102780,CE
OC004103,CUST102780,CE
OC004104,CUST102780,CE
OC004105,CUST102781,CE
OC004106,CUST102781,CE
OC004107,CUST102782,BA
OC004108,CUST102783,SC
OC004109,CUST102783,SC
OC004110,CUST102784,SP
OC004111,CUST102785,PR
OC004112,CUST102786,SC
OC004113,CUST102786,SC
OC004114,CUST102787,SC
OC004115,CUST102788,RJ
OC004116,CUST102788,RJ
OC004117,CUST102789,PE
OC004118,CUST102790,RS
OC004119,CUST102791,CE
OC004120,CUST102792,PE
OC004121,CUST102793,MG
OC004122,CUST102794,SC
OC004123,CUST102795,MG
OC004124,CUST102796,MG
OC004125,CUST102797,PR
OC004126,CUST102798,PR
OC004127,CUST102799,PR
OC004128,CUST102800,GO
OC004129,CUST102800,GO
OC004130,CUST102801,MG
OC004131,CUST102802,RJ
OC004132,CUST102803,MG
OC004133,CUST102804,SC
OC004134,CUST102805,PR
OC004135,CUST102806,SC
OC004136,CUST102807,PR
OC004137,CUST102808,GO
OC004138,CUST102809,RJ
OC004139,CUST102810,BA
OC004140,CUST102811,PR
OC004141,CUST102812,RS
OC004142,CUST102812,RS
OC004143,CUST102812,RS
OC004144,CUST102812,RS
OC004145,CUST102813,GO
OC004146,CUST102814,CE
OC004147,CUST102815,CE
OC004148,CUST102815,CE
OC004149,CUST102815,CE
OC004150,CUST102815,CE
OC004151,CUST102815,CE
OC004152,CUST102815,CE
OC004153,CUST102816,RS
OC004154,CUST102817,GO
OC004155,CUST102817,GO
OC004156,CUST102818,RJ
OC004157,CUST102819,MG
OC004158,CUST102820,PR
OC004159,CUST102821,SP
OC004160,CUST102822,SC
OC004161,CUST102823,BA
OC004162,CUST102824,CE
OC004163,CUST102825,SC
OC004164,CUST102826,BA
OC004165,CUST102827,GO
OC004166,CUST102828,BA
OC004167,CUST102829,SC
OC004168,CUST102829,SC
OC004169,CUST102830,CE
OC004170,CUST102831,MG
OC004171,CUST102832,PR
OC004172,CUST102832,PR
OC004173,CUST102833,BA
OC004174,CUST102834,CE
OC004175,CUST102835,RS
OC004176,CUST102836,GO
OC004177,CUST102837,BA
OC004178,CUST102838,MG
OC004179,CUST102839,SC
OC004180,CUST102840,BA
OC004181,CUST102841,PR
OC004182,CUST102842,GO
OC004183,CUST102843,CE
OC004184,CUST102843,CE
OC004185,CUST102844,RS
OC004186,CUST102845,BA
OC004187,CUST102846,SC
OC004188,CUST102847,PR
OC004189,CUST102848,SC
OC004190,CUST102849,BA
OC004191,CUST102850,RJ
OC004192,CUST102851,CE
OC004193,CUST102852,RS
OC004194,CUST102853,CE
OC004195,CUST102854,PE
OC004196,CUST102855,MG
OC004197,CUST102856,PE
OC004198,CUST102857,SP
OC004199,CUST102858,GO
OC004200,CUST102859,RS
OC004201,CUST102860,GO
OC004202,CUST102861,PR
OC004203,CUST102862,RJ
OC004204,CUST102863,SC
OC004205,CUST102864,GO
OC004206,CUST102864,GO
OC004207,CUST102864,GO
OC004208,CUST102864,GO
OC004209,CUST102865,MG
OC004210,CUST102866,PR
OC004211,CUST102866,PR
OC004212,CUST102867,RS
OC004213,CUST102868,PR
OC004214,CUST102869,MG
OC004215,CUST102870,SC
OC004216,CUST102870,SC
OC004217,CUST102871,SC
OC004218,CUST102871,SC
OC004219,CUST102871,SC
OC004220,CUST102871,SC
OC004221,CUST102872,RJ
OC004222,CUST102872,RJ
OC004223,CUST102872,RJ
OC004224,CUST102872,RJ
OC004225,CUST102872,RJ
OC004226,CUST102872,RJ
OC004227,CUST102872,RJ
OC004228,CUST102873,GO
OC004229,CUST102874,CE
OC004230,CUST102875,GO
OC004231,CUST102876,CE
OC004232,CUST102877,SC
OC004233,CUST102878,PE
OC004234,CUST102879,PE
OC004235,CUST102880,SC
OC004236,CUST102881,PE
OC004237,CUST102882,SP
OC004238,CUST102882,SP
OC004239,CUST102883,BA
OC004240,CUST102884,PE
OC004241,CUST102885,CE
OC004242,CUST102886,RJ
OC004243,CUST102887,RJ
OC004244,CUST102888,RS
OC004245,CUST102889,BA
OC004246,CUST102889,BA
OC004247,CUST102889,BA
OC004248,CUST102889,BA
OC004249,CUST102889,BA
OC004250,CUST102889,BA
OC004251,CUST102889,BA
OC004252,CUST102890,MG
OC004253,CUST102890,MG
OC004254,CUST102891,CE
OC004255,CUST102892,SP
OC004256,CUST102893,CE
OC004257,CUST102893,CE
OC004258,CUST102893,CE
OC004259,CUST102894,SC
OC004260,CUST102895,BA
OC004261,CUST102895,BA
OC004262,CUST102896,SC
OC004263,CUST102897,RJ
OC004264,CUST102897,RJ
OC004265,CUST102897,RJ
OC004266,CUST102898,SP
OC004267,CUST102899,RJ
OC004268,CUST102900,PR
OC004269,CUST102901,RS
OC004270,CUST102902,PE
OC004271,CUST102903,PE
OC004272,CUST102904,PE
OC004273,CUST102904,PE
OC004274,CUST102904,PE
OC004275,CUST102905,CE
OC004276,CUST102906,CE
OC004277,CUST102907,RS
OC004278,CUST102908,GO
OC004279,CUST102909,BA
OC004280,CUST102909,BA
OC004281,CUST102910,SC
OC004282,CUST102910,SC
OC004283,CUST102910,SC
OC004284,CUST102911,GO
OC004285,CUST102911,GO
OC004286,CUST102912,CE
OC004287,CUST102913,PE
OC004288,CUST102914,MG
OC004289,CUST102915,BA
OC004290,CUST102916,SP
OC004291,CUST102917,GO
OC004292,CUST102917,GO
OC004293,CUST102917,GO
OC004294,CUST102917,GO
OC004295,CUST102918,RJ
OC004296,CUST102918,RJ
OC004297,CUST102918,RJ
OC004298,CUST102919,PR
OC004299,CUST102920,SC
OC004300,CUST102920,SC
OC004301,CUST102921,RJ
OC004302,CUST102922,RJ
OC004303,CUST102922,RJ
OC004304,CUST102923,MG
OC004305,CUST102924,BA
OC004306,CUST102925,PR
OC004307,CUST102926,BA
OC004308,CUST102926,BA
OC004309,CUST102926,BA
OC004310,CUST102926,BA
OC004311,CUST102926,BA
OC004312,CUST102926,BA
OC004313,CUST102926,BA
OC004314,CUST102926,BA
OC004315,CUST102926,BA
OC004316,CUST102926,BA
OC004317,CUST102927,GO
OC004318,CUST102928,RS
OC004319,CUST102929,PE
OC004320,CUST102929,PE
OC004321,CUST102929,PE
OC004322,CUST102929,PE
OC004323,CUST102930,GO
OC004324,CUST102931,BA
OC004325,CUST102932,GO
OC004326,CUST102933,RJ
OC004327,CUST102934,GO
OC004328,CUST102934,GO
OC004329,CUST102935,GO
OC004330,CUST102935,GO
OC004331,CUST102936,BA
OC004332,CUST102937,RJ
OC004333,CUST102938,PR
OC004334,CUST102939,SP
OC004335,CUST102940,RJ
OC004336,CUST102941,SP
OC004337,CUST102942,BA
OC004338,CUST102943,RJ
OC004339,CUST102943,RJ
OC004340,CUST102943,RJ
OC004341,CUST102943,RJ
OC004342,CUST102943,RJ
OC004343,CUST102943,RJ
OC004344,CUST102944,MG
OC004345,CUST102945,RS
OC004346,CUST102946,PE
OC004347,CUST102947,MG
OC004348,CUST102948,PE
OC004349,CUST102949,MG
OC004350,CUST102949,MG
OC004351,CUST102949,MG
OC004352,CUST102950,BA
OC004353,CUST102951,PE
OC004354,CUST102951,PE
OC004355,CUST102952,SC
OC004356,CUST102952,SC
OC004357,CUST102953,GO
OC004358,CUST102954,RS
OC004359,CUST102955,SC
OC004360,CUST102956,MG
OC004361,CUST102957,MG
OC004362,CUST102958,SC
OC004363,CUST102959,SC
OC004364,CUST102959,SC
OC004365,CUST102960,SP
OC004366,CUST102961,CE
OC004367,CUST102962,RS
OC004368,CUST102963,GO
OC004369,CUST102964,CE
OC004370,CUST102965,SC
OC004371,CUST102966,SC
OC004372,CUST102967,SP
OC004373,CUST102967,SP
OC004374,CUST102967,SP
OC004375,CUST102967,SP
OC004376,CUST102968,RS
OC004377,CUST102969,RS
OC004378,CUST102970,PR
OC004379,CUST102971,RJ
OC004380,CUST102972,CE
OC004381,CUST102973,RJ
OC004382,CUST102974,PE
OC004383,CUST102975,MG
OC004384,CUST102976,BA
OC004385,CUST102977,BA
OC004386,CUST102978,RS
OC004387,CUST102979,GO
OC004388,CUST102980,RJ
OC004389,CUST102981,PR
OC004390,CUST102981,PR
OC004391,CUST102981,PR
OC004392,CUST102981,PR
OC004393,CUST102982,GO
OC004394,CUST102983,PE
OC004395,CUST102984,BA
OC004396,CUST102985,CE
OC004397,CUST102985,CE
OC004398,CUST102986,SC
OC004399,CUST102986,SC
OC004400,CUST102986,SC
OC004401,CUST102986,SC
OC004402,CUST102987,CE
OC004403,CUST102987,CE
OC004404,CUST102988,SC
OC004405,CUST102988,SC
OC004406,CUST102989,CE
OC004407,CUST102990,RJ
OC004408,CUST102990,RJ
OC004409,CUST102991,BA
OC004410,CUST102992,BA
OC004411,CUST102992,BA
OC004412,CUST102992,BA
OC004413,CUST102993,GO
OC004414,CUST102994,CE
OC004415,CUST102995,MG
OC004416,CUST102996,PR
OC004417,CUST102997,CE
OC004418,CUST102997,CE
OC004419,CUST102998,CE
OC004420,CUST102999,RJ
OC004421,CUST102999,RJ
